SKU,平台SKU,识别码,中文名称,英文名称,分类ID,组合SKU主图URL,包含的商品SKU,数量,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关名,中文报关名,申报重量(g),申报金额(USD),危险运输品,材质,用途,海关编码,销售方式,创建时间
2218+3529,2218+3529,,5.0 X16显卡延长线(180度 1890) 20CM 白色+适合两/三卡位 显卡竖装加长支架 白色,,1128549,,6933910423529,1,33,23,9,,,,,0,0,0,,,,售卖品,2026-01-18 16:24:27
DC6ASZTMKXHJ02,DC6ASZTMKXHJ02,,超六类屏蔽锌合金直通模块 2个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744381205139/0/20260113150515/fc707e9effb9c19cbc8e512f958c015c.jpg,DC6ASZTMKXHJ01,2,0,0,0,,,,,0,0,0,,,,售卖品,2026-01-13 15:05:15
DC6ASMDSJTBK08,DC6ASMDSJTBK08,,超六类STP免打水晶头新金属款黑色 8个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744376510261/0/20260108083309/4d63e00884c745eb795f40b3e1767c7b.jpg,DC6ASMDSJTBK01,8,0,0,0,,,,,0,0,0,,,,售卖品,2026-01-08 08:33:09
DC5EURND15,DC5EURND15,,超五类UTP免打水晶头圆尾塑料款 15个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744373957619/0/20260105084335/fe84765ab9af0e3056e2a8d63c2828d3.jpg,DC5EURND01,15,0,0,0,,,,,0,0,0,,,,售卖品,2026-01-05 08:43:35
DC6ASRNDP30,DC6ASRNDP30,,超六类STP免打水晶头圆尾金属款塑料尾 30个装,,1128549,,DC6ASRNDP01,30,25,19,5,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC6ASRNDP50,DC6ASRNDP50,,超六类STP免打水晶头圆尾金属款塑料尾 50个装,,1128549,,DC6ASRNDP01,50,23,16,13,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SDHSJT10,DC7SDHSJT10,,七类STP双头连接款水晶头 10个装,,1128549,,DC7SDHSJT01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SRNDP50,DC7SRNDP50,,七类STP免打水晶头圆尾金属款塑料尾 50个装,,1128549,,DC7SRNDP01,50,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC8SRNDP50,DC8SRNDP50,,八类STP免打水晶头圆尾金属款塑料尾 50个装,,1128549,,DC8SRNDP01,50,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC6ASDHSJT05,DC6ASDHSJT05,,超六类STP双头连接款水晶头 5个装,,1128549,,DC6ASDHSJT01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC8SRNDP30,DC8SRNDP30,,八类STP免打水晶头圆尾金属款塑料尾 30个装,,1128549,,DC8SRNDP01,30,25,19,5,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC8SRNDP05,DC8SRNDP05,,八类STP免打水晶头圆尾金属款塑料尾 5个装,,1128549,,DC8SRNDP01,5,19,10,3,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC6ASDHSJT10,DC6ASDHSJT10,,超六类STP双头连接款水晶头 10个装,,1128549,,DC6ASDHSJT01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SRNDP10,DC7SRNDP10,,七类STP免打水晶头圆尾金属款塑料尾 10个装,,1128549,,DC7SRNDP01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC8SRNDP10,DC8SRNDP10,,八类STP免打水晶头圆尾金属款塑料尾 10个装,,1128549,,DC8SRNDP01,10,20,14,4,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SRNDP30,DC7SRNDP30,,七类STP免打水晶头圆尾金属款塑料尾 30个装,,1128549,,DC7SRNDP01,30,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC6ASRNDP05,DC6ASRNDP05,,超六类STP免打水晶头圆尾金属款塑料尾 5个装,,1128549,,DC6ASRNDP01,5,19,10,3,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SDHSJT05,DC7SDHSJT05,,七类STP双头连接款水晶头 5个装,,1128549,,DC7SDHSJT01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC6ASRNDP10,DC6ASRNDP10,,超六类STP免打水晶头圆尾金属款塑料尾 10个装,,1128549,,DC6ASRNDP01,10,20,14,4,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
DC7SRNDP05,DC7SRNDP05,,七类STP免打水晶头圆尾金属款塑料尾 5个装,,1128549,,DC7SRNDP01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-30 10:29:53
2843+7710,2843+7710,,,,1128549,,6933910407710,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-29 14:09:36
2843+7710,2843+7710,,,,1128549,,6933910422843,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-29 14:09:36
3222+2577,3222+2577,,M.2 NVMe转PCIE X16 4.0镂空转接卡 支持X4X8X16+RAGEER M.2 2280铝制散热器 银色 型号：RA180,,1128549,,6933910422577,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-22 14:23:59
3222+2577,3222+2577,,M.2 NVMe转PCIE X16 4.0镂空转接卡 支持X4X8X16+RAGEER M.2 2280铝制散热器 银色 型号：RA180,,1128549,,6933910423222,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-22 14:23:59
3314+2157*2,3314+2157*2,,RAGEER锐戟 M.2 NVME 双盘拆分卡 型号：RZ004+锐寒 M.2硬盘散热片 型号：RMT80*2,,1128549,,6933910422157,2,0,0,0,,,PCIE adapter,PCIE转接卡,126,6,0,,,,售卖品,2025-12-22 13:58:05
3314+2157*2,3314+2157*2,,RAGEER锐戟 M.2 NVME 双盘拆分卡 型号：RZ004+锐寒 M.2硬盘散热片 型号：RMT80*2,,1128549,,6933910423314,1,0,0,0,,,PCIE adapter,PCIE转接卡,126,6,0,,,,售卖品,2025-12-22 13:58:05
0986+2577,0986+2577,,,,1128549,,6933910420986,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-20 10:39:43
0986+2577,0986+2577,,,,1128549,,6933910422577,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-20 10:39:43
1709+2102,1709+2102,,双卡位 显卡竖装支架 黑色+5.0 X16 显卡延长线（180度 1890）15CM 黑 H,,1128549,,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-15 16:07:29
1709+2102,1709+2102,,双卡位 显卡竖装支架 黑色+5.0 X16 显卡延长线（180度 1890）15CM 黑 H,,1128549,,6933910422102,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-15 16:07:29
3178+1686,3178+1686,,显卡竖装加长支架 黑色+4.0 X16显卡延长线(180度 1890) 20CM 黑色,,1128549,,6933910421686,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-14 16:09:49
3178+1686,3178+1686,,显卡竖装加长支架 黑色+4.0 X16显卡延长线(180度 1890) 20CM 黑色,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-14 16:09:49
F130PROBK+K100,F130PROBK+K100,,,,1128549,,6933910408465,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-14 08:49:39
F130PROBK+K100,F130PROBK+K100,,,,1128549,,F130PROBK,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-14 08:49:39
1916+2157-2,1916+2157-2,,锐戟RAGEER PCIe转M.2【神驰十六道】+【 石墨烯蓝刃】升级散热套装*2,,1128549,,6933910422157,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-06 15:07:33
1916+2157-2,1916+2157-2,,锐戟RAGEER PCIe转M.2【神驰十六道】+【 石墨烯蓝刃】升级散热套装*2,,1128549,,R6933910401916,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-06 15:07:33
2980+3178,2980+3178,,黑 R2 PRO显卡竖装+PCIe 5.0【25cm】,,1128549,,6933910422980,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-05 16:05:00
2980+3178,2980+3178,,黑 R2 PRO显卡竖装+PCIe 5.0【25cm】,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-05 16:05:00
7178+2843,7178+2843,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 256硬盘,,1128549,,6933910407178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:39:46
7178+2843,7178+2843,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 256硬盘,,1128549,,6933910422843,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:39:46
7178+2850,7178+2850,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 512硬盘,,1128549,,6933910407178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:39:11
7178+2850,7178+2850,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 512硬盘,,1128549,,6933910422850,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:39:11
7178+2867,7178+2867,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 1T硬盘,,1128549,,6933910407178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:38:17
7178+2867,7178+2867,,佳翼NVME2230直插式硬盘盒 型号：斑马2230C + 1T硬盘,,1128549,,6933910422867,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-12-04 13:38:17
2102+3178,2102+3178,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑+适合两/三卡位 显卡竖装加长支架 黑色,,1128549,,6933910422102,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-25 14:51:39
2102+3178,2102+3178,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑+适合两/三卡位 显卡竖装加长支架 黑色,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-25 14:51:39
2980+1709,2980+1709,,5.0 X16 显卡延长线（180度 1890）【25CM】黑+R2显卡竖装支架,,1128549,,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-25 11:33:55
2980+1709,2980+1709,,5.0 X16 显卡延长线（180度 1890）【25CM】黑+R2显卡竖装支架,,1128549,,6933910422980,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-25 11:33:55
DC6UZTMKDBK05,DC6UZTMKDBK05,,六类非屏蔽直通模块短款黑色 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744335549199/0/20251121163442/d41cb784672b5b244061d4d1ff4617d6.jpg,DC6UZTMKDBK01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-21 16:34:42
DC8SMDSJTBL08,DC8SMDSJTBL08,,八类STP免打水晶头新金属款橙色 8个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744335077099/0/20251121084624/9a91e5743912f799fc97f0723ba866e2.jpg,DC8SMDSJTBL01,8,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-21 08:46:24
DC6UZTMKCBK10,DC6UZTMKCBK10,,六类非屏蔽直通模块长款黑色 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744330751369/0/20251119084711/9202705b7a50c754a55dfda9ad35658e.jpg,DC6UZTMKCBK01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-19 08:47:11
DC5EURND20,DC5EURND20,,超五类UTP免打水晶头圆尾塑料款 20个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744325056935/0/20251117084832/8307a6e0a87fa26787acf7facc35ad20.jpg,DC5EURND01,20,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-17 08:48:32
DC6UZTMKDBK20,DC6UZTMKDBK20,,六类非屏蔽直通模块短款黑色 20个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744325055179/0/20251117084611/1611d0bae8aac997782983a6e83535f9.jpg,DC6UZTMKDBK01,20,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-17 08:46:11
DC7SZTMKXHJ02,DC7SZTMKXHJ02,,七类屏蔽锌合金直通模块 2个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744314465301/0/20251124093642/db8d38337b16e6dc3754cdbe868746d3.jpg,DC7SZTMKXHJ01,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-09 13:30:09
DC6AURND20,DC6AURND20,,超六类UTP免打水晶头圆尾塑料款 20个装 型号：DC6AURND20,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744313935859/0/20251124100218/bf5416c0c388ed54e53bb8bbc1826540.jpg,DC6AURND01,20,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-08 13:53:52
DC6UZTMKCBK02,DC6UZTMKCBK02,,六类非屏蔽直通模块长款黑色 2个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744311033881/0/20251106083703/f69194cf64e09b5189c346a30ce8c6e5.jpg,DC6UZTMKCBK01,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-06 08:37:02
DC6ASZTMKXHJ10,DC6ASZTMKXHJ10,,超六类屏蔽锌合金直通模块 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744310356515/0/20251105112922/0d1e0a981c4484c1a7f81169d0bafaca.jpg,DC6ASZTMKXHJ01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-05 11:29:22
DC6ASZTMKXHJ05,DC6ASZTMKXHJ05,,超六类屏蔽锌合金直通模块 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744310355741/0/20251105112824/11289bf876b84b9c86a0e919c23b7eb7.jpg,DC6ASZTMKXHJ01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-05 11:28:23
DC7SZTMKXHJ05,DC7SZTMKXHJ05,,七类屏蔽锌合金直通模块 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744310353235/0/20251105112603/c3119b6f23d4e859ae69be9b5ee44afc.jpg,DC7SZTMKXHJ01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-05 11:26:03
6933910423239*2,6933910423239*2,,Type-E转Type-C 20G转接线 50CM 带全高挡板 两条,,1128549,,6933910423239,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-04 17:48:54
6933910423246*2,6933910423246*2,,Type-E转Type-C 20G转接线 50CM 螺丝款 两条,,1128549,,6933910423246,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-04 17:48:30
1916+1372,1916+1372,,【神驰十六道】+【极寒冰鳍】,,1128549,,6933910421372,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-04 11:58:07
1916+1372,1916+1372,,【神驰十六道】+【极寒冰鳍】,,1128549,,R6933910401916,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-04 11:58:07
2331+3178,2331+3178,,黑 重大显卡+【90度】5.0【30cm】,,1128549,,6933910422331,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:26:38
2331+3178,2331+3178,,黑 重大显卡+【90度】5.0【30cm】,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:26:38
3130+0610,3130+0610,,【PCIE5.0】x1转接卡+【锐戟·霜魄】RA170,,1128549,,6933910420610,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:24:36
3130+0610,3130+0610,,【PCIE5.0】x1转接卡+【锐戟·霜魄】RA170,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:24:36
2119+3178,2119+3178,,黑 重大显卡+【90度】5.0【18cm】,,1128549,,6933910422119,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:10:28
2119+3178,2119+3178,,黑 重大显卡+【90度】5.0【18cm】,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 15:10:28
DC5UDXMK05,DC5UDXMK05,,超五类非屏蔽打线模块 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744306818017/0/20251124093045/7475650762712a11c0ad3b9e4ae650e2.jpg,DC5UDXMK01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-03 08:32:40
3130+2881,3130+2881,,【PCIE5.0】x1转接卡+【寒冰双锋】,,1128549,,6933910422881,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 16:17:46
3130+2881,3130+2881,,【PCIE5.0】x1转接卡+【寒冰双锋】,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 16:17:46
DC8SMDSJTBL10,DC8SMDSJTBL10,,八类STP免打水晶头新金属款橙色 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305364383/0/20251101085635/3831c73e2c5cf7dc885b539abe465826.jpg,DC8SMDSJTBL01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:56:35
DC8SMDSJTBL05,DC8SMDSJTBL05,,八类STP免打水晶头新金属款橙色 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305364127/0/20251101085549/42611726617a0685a99760a5d4fe9dde.jpg,DC8SMDSJTBL01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:55:49
DC7SMDSJTBL10,DC7SMDSJTBL10,,七类STP免打水晶头新金属款蓝色 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305363837/0/20251101085453/4d1bc81a4a130c048436f68f0a8761a4.jpg,DC7SMDSJTBL01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:54:53
DC7SMDSJTBL05,DC7SMDSJTBL05,,七类STP免打水晶头新金属款蓝色 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305363497/0/20251101085356/f27a76bf8f406a95a8bc4bb1745c5480.jpg,DC7SMDSJTBL01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:53:56
DC6ASMDSJTBK10,DC6ASMDSJTBK10,,超六类STP免打水晶头新金属款黑色 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305362523/0/20251101085254/faf29bda1d88c2551415139f9e076d52.jpg,DC6ASMDSJTBK01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:52:54
DC6ASMDSJTBK05,DC6ASMDSJTBK05,,超六类STP免打水晶头新金属款黑色 5个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744305361889/0/20251101085144/66aa21d87e75942b552534bc6fef2cb5.jpg,DC6ASMDSJTBK01,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-11-01 08:51:44
3130+1372,3130+1372,,【PCIE5.0】x1转接卡+【极寒冰鳍】RAL01,,1128549,,6933910421372,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-31 16:55:02
3130+1372,3130+1372,,【PCIE5.0】x1转接卡+【极寒冰鳍】RAL01,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-31 16:55:02
DC6URND20,DC6URND20,,六类UTP免打水晶头圆尾塑料款 20个装 型号：DC6URND20,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744303959225/0/20251030083842/deed0d3531dda359b7084b343a4f49be.jpg,DC6URND01,20,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-30 08:31:44
1052+8502,1052+8502,,TYPE-C转TYPE-C 80G数据线 扁线 型号：CC-F85TOP+收纳挂扣 C100,,1128549,,6933910408502,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-29 09:11:53
1052+8502,1052+8502,,TYPE-C转TYPE-C 80G数据线 扁线 型号：CC-F85TOP+收纳挂扣 C100,,1128549,,6933910411052,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-29 09:11:53
DC6UZTMKDBK10,DC6UZTMKDBK10,,六类非屏蔽直通模块短款黑色 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744302596995/0/20251124093250/bad244a875a86c61dcb03ba7827f205e.jpg,DC6UZTMKDBK01,10,0,0,0,,,RJ45 connector,RJ45 连接器,110,5,0,,,8504319000,售卖品,2025-10-28 13:36:25
3130+1150,3130+1150,,【PCIE5.0】x1转接卡+黑散热片套装,,1128549,,6933910421150,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-27 15:49:41
3130+1150,3130+1150,,【PCIE5.0】x1转接卡+黑散热片套装,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-27 15:49:41
DC7SZTMKXHJ10,DC7SZTMKXHJ10,,七类屏蔽锌合金直通模块 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744294582129/0/20251105112716/8673fc7ed69139b190e93271ecbe4bfc.jpg,DC7SZTMKXHJ01,10,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-25 08:38:00
1686+3178,1686+3178,,黑 竖装支架+【90度】4.0【20cm】,,1128549,,6933910421686,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-24 16:39:31
1686+3178,1686+3178,,黑 竖装支架+【90度】4.0【20cm】,,1128549,,6933910423178,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-24 16:39:31
3130+2164,3130+2164,,【PCIE5.0】x1转接卡+【黑武士·棱锋】,,1128549,,6933910422164,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-24 14:19:15
3130+2164,3130+2164,,【PCIE5.0】x1转接卡+【黑武士·棱锋】,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-24 14:19:15
DC7SMDMKXHJ02,DC7SMDMKXHJ02,,七类屏蔽锌合金免打模块 2个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744293982607/0/20251124094137/ab7e11c6c462d122f4aa181c711ec0b8.jpg,DC7SMDMKXHJ01,2,0,0,0,,,RJ45 keystone jack,网络模块,40,4,0,,,,售卖品,2025-10-24 11:11:23
3130+2157,3130+2157,,【PCIE5.0】x1转接卡+【 石墨烯蓝刃】,,1128549,,6933910422157,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-23 17:13:35
3130+2157,3130+2157,,【PCIE5.0】x1转接卡+【 石墨烯蓝刃】,,1128549,,6933910423130,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-23 17:13:35
3222+2164,3222+2164,,【神驰极风道】+【黑武士·棱锋】,,1128549,,6933910422164,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-22 11:31:20
3222+2164,3222+2164,,【神驰极风道】+【黑武士·棱锋】,,1128549,,6933910423222,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-22 11:31:20
DC5UDXMK20,DC5UDXMK20,,超五类非屏蔽打线模块 20个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744292067915/0/20251124093033/8f085008e0ad418a7398d323327dd59d.jpg,DC5UDXMK01,20,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-22 08:36:09
2126+3178,2126+3178,,黑 重大显卡+【90度】5.0【20cm】,,1128549,,6933910422126,1,33,23,9,,,,,0,0,0,,,,售卖品,2025-10-20 16:03:17
2126+3178,2126+3178,,黑 重大显卡+【90度】5.0【20cm】,,1128549,,6933910423178,1,33,23,9,,,,,0,0,0,,,,售卖品,2025-10-20 16:03:17
1916+2164,1916+2164,,M.2 NVMe转PCIE X16转接卡 佳翼MX16+寒戟核 M.2固态硬盘铝合金散热器 型号：RL007,,1128549,,6933910401916,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-18 09:26:46
1916+2164,1916+2164,,M.2 NVMe转PCIE X16转接卡 佳翼MX16+寒戟核 M.2固态硬盘铝合金散热器 型号：RL007,,1128549,,6933910422164,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-18 09:26:46
DC6UDXMK30,DC6UDXMK30,,六类非屏蔽打线模块 30个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744288506959/0/20251017085606/ff8d4e58cc87b8ba8dbd51d9bfc0545c.jpg,DC6UDXMK01,30,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-17 08:52:10
DC6UDXMK02,DC6UDXMK02,,六类非屏蔽打线模块 2个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744288506169/0/20251017085806/70ab5271f2288513130c436b208ff769.jpg,DC6UDXMK01,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-17 08:50:50
0345+2140*5,0345+2140*5,,佳翼 PCIE 5.0 四盘拆分转接卡（45°斜插式）型号: SD-P577+冰翼 5片,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744288173643/0/20251022091421/0a5f7c3e0b6b78579a69db558a7799f9.jpg,6933910422140,5,26.2,11.5,3,,,PCIE adapter,PCIE 转接卡,183,10,0,,,8471800000,售卖品,2025-10-16 15:27:13
0345+2140*5,0345+2140*5,,佳翼 PCIE 5.0 四盘拆分转接卡（45°斜插式）型号: SD-P577+冰翼 5片,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744288173643/0/20251022091421/0a5f7c3e0b6b78579a69db558a7799f9.jpg,6933910410345,1,26.2,11.5,3,,,PCIE adapter,PCIE 转接卡,183,10,0,,,8471800000,售卖品,2025-10-16 15:27:13
1916+2881,1916+2881,,【神驰十六道】+【寒冰双锋】,,1128549,,6933910401916,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-15 11:53:51
1916+2881,1916+2881,,【神驰十六道】+【寒冰双锋】,,1128549,,6933910422881,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-15 11:53:51
DC6ASRND30,DC6ASRND30,,超六类STP免打水晶头圆尾金属款 30个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744286854757/0/20251015091928/a6cb3fd9368d7792819337dbc55ccb76.jpg,DC6ASRND01,30,0,0,0,,,,,0,0,0,,,,售卖品,2025-10-15 09:19:28
DC6ASRND10,DC6ASRND10,,超六类STP免打水晶头圆尾金属款 10个装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744286854123/0/20251015091845/474bd43384c9a8185b323a10bf76afe3.jpg,DC6ASRND01,10,0,0,0,,,RJ45 Connector,网络连接器,268,5,0,,,,售卖品,2025-10-15 09:18:45
